,date,location,new_cases,new_deaths,total_cases,total_deaths
6940,2020-02-08,Lithuania,0,0,0,0
6941,2020-02-09,Lithuania,0,0,0,0
6942,2020-02-10,Lithuania,0,0,0,0
6943,2020-02-11,Lithuania,0,0,0,0
6944,2020-02-12,Lithuania,0,0,0,0
6945,2020-02-13,Lithuania,0,0,0,0
6946,2020-02-14,Lithuania,0,0,0,0
6947,2020-02-15,Lithuania,0,0,0,0
6948,2020-02-16,Lithuania,0,0,0,0
6949,2020-02-17,Lithuania,0,0,0,0
6950,2020-02-18,Lithuania,0,0,0,0
6951,2020-02-19,Lithuania,0,0,0,0
6952,2020-02-20,Lithuania,0,0,0,0
6953,2020-02-21,Lithuania,0,0,0,0
6954,2020-02-22,Lithuania,0,0,0,0
6955,2020-02-23,Lithuania,0,0,0,0
6956,2020-02-24,Lithuania,0,0,0,0
6957,2020-02-25,Lithuania,0,0,0,0
6958,2020-02-26,Lithuania,0,0,0,0
6959,2020-02-27,Lithuania,0,0,0,0
6960,2020-02-28,Lithuania,1,0,1,0
6961,2020-02-29,Lithuania,0,0,1,0
6962,2020-03-01,Lithuania,0,0,1,0
6963,2020-03-02,Lithuania,0,0,1,0
6964,2020-03-11,Lithuania,2,0,3,0
6965,2020-03-12,Lithuania,0,0,3,0
6966,2020-03-14,Lithuania,3,0,6,0
6967,2020-03-15,Lithuania,3,0,9,0
6968,2020-03-16,Lithuania,5,0,14,0
6969,2020-03-17,Lithuania,3,0,17,0
6970,2020-03-18,Lithuania,8,0,25,0
6971,2020-03-19,Lithuania,8,0,33,0
6972,2020-03-20,Lithuania,15,0,48,0
6973,2020-03-21,Lithuania,21,1,69,1
6974,2020-03-22,Lithuania,36,0,105,1
6975,2020-03-23,Lithuania,38,0,143,1
6976,2020-03-24,Lithuania,36,0,179,1
6977,2020-03-25,Lithuania,30,1,209,2
6978,2020-03-26,Lithuania,65,2,274,4
6979,2020-03-27,Lithuania,25,0,299,4
6980,2020-03-28,Lithuania,59,1,358,5
6981,2020-03-29,Lithuania,36,2,394,7
6982,2020-03-30,Lithuania,90,0,484,7
6983,2020-03-31,Lithuania,0,0,484,7
6984,2020-04-01,Lithuania,49,0,533,7
6985,2020-04-02,Lithuania,48,1,581,8
6986,2020-04-03,Lithuania,68,1,649,9
6987,2020-04-04,Lithuania,122,0,771,9
6988,2020-04-05,Lithuania,0,0,771,9
6989,2020-04-06,Lithuania,40,4,811,13
6990,2020-04-07,Lithuania,32,1,843,14
6991,2020-04-08,Lithuania,37,1,880,15
6992,2020-04-09,Lithuania,32,0,912,15
6993,2020-04-10,Lithuania,43,0,955,15
6994,2020-04-11,Lithuania,44,2,999,17
6995,2020-04-12,Lithuania,54,6,1053,23
6996,2020-04-13,Lithuania,9,1,1062,24
6997,2020-04-14,Lithuania,8,0,1070,24
6998,2020-04-15,Lithuania,0,0,1070,24
6999,2020-04-16,Lithuania,21,5,1091,29
7000,2020-04-17,Lithuania,58,3,1149,32
7001,2020-04-18,Lithuania,90,1,1239,33
7002,2020-04-19,Lithuania,59,0,1298,33
7003,2020-04-20,Lithuania,28,3,1326,36
7004,2020-04-21,Lithuania,24,1,1350,37
7005,2020-04-22,Lithuania,20,1,1370,38
7006,2020-04-23,Lithuania,28,0,1398,38
7007,2019-12-31,Luxembourg,0,0,0,0
7008,2020-01-01,Luxembourg,0,0,0,0
7009,2020-01-02,Luxembourg,0,0,0,0
7010,2020-01-03,Luxembourg,0,0,0,0
7011,2020-01-04,Luxembourg,0,0,0,0
7012,2020-01-05,Luxembourg,0,0,0,0
7013,2020-01-06,Luxembourg,0,0,0,0
7014,2020-01-07,Luxembourg,0,0,0,0
7015,2020-01-08,Luxembourg,0,0,0,0
7016,2020-01-09,Luxembourg,0,0,0,0
7017,2020-01-10,Luxembourg,0,0,0,0
7018,2020-01-11,Luxembourg,0,0,0,0
7019,2020-01-12,Luxembourg,0,0,0,0
7020,2020-01-13,Luxembourg,0,0,0,0
7021,2020-01-14,Luxembourg,0,0,0,0
7022,2020-01-15,Luxembourg,0,0,0,0
7023,2020-01-16,Luxembourg,0,0,0,0
7024,2020-01-17,Luxembourg,0,0,0,0
7025,2020-01-18,Luxembourg,0,0,0,0
7026,2020-01-19,Luxembourg,0,0,0,0
7027,2020-01-20,Luxembourg,0,0,0,0
7028,2020-01-21,Luxembourg,0,0,0,0
7029,2020-01-22,Luxembourg,0,0,0,0
7030,2020-01-23,Luxembourg,0,0,0,0
7031,2020-01-24,Luxembourg,0,0,0,0
7032,2020-01-25,Luxembourg,0,0,0,0
7033,2020-01-26,Luxembourg,0,0,0,0
7034,2020-01-27,Luxembourg,0,0,0,0
7035,2020-01-28,Luxembourg,0,0,0,0
7036,2020-01-29,Luxembourg,0,0,0,0
7037,2020-01-30,Luxembourg,0,0,0,0
7038,2020-01-31,Luxembourg,0,0,0,0
7039,2020-02-01,Luxembourg,0,0,0,0
7040,2020-02-02,Luxembourg,0,0,0,0
7041,2020-02-03,Luxembourg,0,0,0,0
7042,2020-02-04,Luxembourg,0,0,0,0
7043,2020-02-05,Luxembourg,0,0,0,0
7044,2020-02-06,Luxembourg,0,0,0,0
7045,2020-02-07,Luxembourg,0,0,0,0
7046,2020-02-08,Luxembourg,0,0,0,0
7047,2020-02-09,Luxembourg,0,0,0,0
7048,2020-02-10,Luxembourg,0,0,0,0
7049,2020-02-11,Luxembourg,0,0,0,0
7050,2020-02-12,Luxembourg,0,0,0,0
7051,2020-02-13,Luxembourg,0,0,0,0
7052,2020-02-14,Luxembourg,0,0,0,0
7053,2020-02-15,Luxembourg,0,0,0,0
7054,2020-02-16,Luxembourg,0,0,0,0
7055,2020-02-17,Luxembourg,0,0,0,0
7056,2020-02-18,Luxembourg,0,0,0,0
7057,2020-02-19,Luxembourg,0,0,0,0
7058,2020-02-20,Luxembourg,0,0,0,0
7059,2020-02-21,Luxembourg,0,0,0,0
7060,2020-02-22,Luxembourg,0,0,0,0
7061,2020-02-23,Luxembourg,0,0,0,0
7062,2020-02-24,Luxembourg,0,0,0,0
7063,2020-02-25,Luxembourg,0,0,0,0
7064,2020-02-26,Luxembourg,0,0,0,0
7065,2020-02-27,Luxembourg,0,0,0,0
7066,2020-02-28,Luxembourg,0,0,0,0
7067,2020-02-29,Luxembourg,0,0,0,0
7068,2020-03-01,Luxembourg,1,0,1,0
7069,2020-03-02,Luxembourg,0,0,1,0
7070,2020-03-07,Luxembourg,2,0,3,0
7071,2020-03-09,Luxembourg,2,0,5,0
7072,2020-03-11,Luxembourg,2,0,7,0
7073,2020-03-12,Luxembourg,0,0,7,0
7074,2020-03-13,Luxembourg,19,0,26,0
7075,2020-03-14,Luxembourg,12,1,38,1
7076,2020-03-16,Luxembourg,39,0,77,1
7077,2020-03-17,Luxembourg,4,0,81,1
7078,2020-03-18,Luxembourg,59,0,140,1
7079,2020-03-19,Luxembourg,70,1,210,2
7080,2020-03-20,Luxembourg,135,2,345,4
7081,2020-03-21,Luxembourg,139,1,484,5
7082,2020-03-22,Luxembourg,186,3,670,8
7083,2020-03-23,Luxembourg,128,0,798,8
7084,2020-03-24,Luxembourg,77,0,875,8
7085,2020-03-25,Luxembourg,224,0,1099,8
7086,2020-03-26,Luxembourg,234,0,1333,8
7087,2020-03-27,Luxembourg,120,1,1453,9
7088,2020-03-28,Luxembourg,152,6,1605,15
7089,2020-03-29,Luxembourg,226,3,1831,18
7090,2020-03-30,Luxembourg,119,3,1950,21
7091,2020-03-31,Luxembourg,38,1,1988,22
7092,2020-04-01,Luxembourg,190,1,2178,23
7093,2020-04-02,Luxembourg,141,6,2319,29
7094,2020-04-03,Luxembourg,168,1,2487,30
7095,2020-04-04,Luxembourg,125,1,2612,31
7096,2020-04-05,Luxembourg,117,0,2729,31
7097,2020-04-06,Luxembourg,75,5,2804,36
7098,2020-04-07,Luxembourg,39,5,2843,41
7099,2020-04-08,Luxembourg,127,3,2970,44
7100,2020-04-09,Luxembourg,64,2,3034,46
7101,2020-04-10,Luxembourg,81,6,3115,52
7102,2020-04-11,Luxembourg,108,2,3223,54
7103,2020-04-12,Luxembourg,47,8,3270,62
7104,2020-04-13,Luxembourg,11,4,3281,66
7105,2020-04-14,Luxembourg,11,1,3292,67
7106,2020-04-15,Luxembourg,15,0,3307,67
7107,2020-04-16,Luxembourg,66,2,3373,69
7108,2020-04-17,Luxembourg,71,0,3444,69
7109,2020-04-18,Luxembourg,36,3,3480,72
7110,2020-04-19,Luxembourg,57,0,3537,72
7111,2020-04-20,Luxembourg,13,1,3550,73
7112,2020-04-21,Luxembourg,8,2,3558,75
7113,2020-04-22,Luxembourg,60,3,3618,78
7114,2020-04-23,Luxembourg,36,2,3654,80
7115,2019-12-31,Macedonia,0,0,0,0
7116,2020-01-01,Macedonia,0,0,0,0
7117,2020-01-02,Macedonia,0,0,0,0
7118,2020-01-03,Macedonia,0,0,0,0
7119,2020-01-04,Macedonia,0,0,0,0
7120,2020-01-05,Macedonia,0,0,0,0
7121,2020-01-06,Macedonia,0,0,0,0
7122,2020-01-07,Macedonia,0,0,0,0
7123,2020-01-08,Macedonia,0,0,0,0
7124,2020-01-09,Macedonia,0,0,0,0
7125,2020-01-10,Macedonia,0,0,0,0
7126,2020-01-11,Macedonia,0,0,0,0
7127,2020-01-12,Macedonia,0,0,0,0
7128,2020-01-13,Macedonia,0,0,0,0
7129,2020-01-14,Macedonia,0,0,0,0
7130,2020-01-15,Macedonia,0,0,0,0
7131,2020-01-16,Macedonia,0,0,0,0
7132,2020-01-17,Macedonia,0,0,0,0
7133,2020-01-18,Macedonia,0,0,0,0
7134,2020-01-19,Macedonia,0,0,0,0
7135,2020-01-20,Macedonia,0,0,0,0
7136,2020-01-21,Macedonia,0,0,0,0
7137,2020-01-22,Macedonia,0,0,0,0
7138,2020-01-23,Macedonia,0,0,0,0
7139,2020-01-24,Macedonia,0,0,0,0
7140,2020-01-25,Macedonia,0,0,0,0
7141,2020-01-26,Macedonia,0,0,0,0
7142,2020-01-27,Macedonia,0,0,0,0
7143,2020-01-28,Macedonia,0,0,0,0
7144,2020-01-29,Macedonia,0,0,0,0
7145,2020-01-30,Macedonia,0,0,0,0
7146,2020-01-31,Macedonia,0,0,0,0
7147,2020-02-01,Macedonia,0,0,0,0
7148,2020-02-02,Macedonia,0,0,0,0
7149,2020-02-03,Macedonia,0,0,0,0
7150,2020-02-04,Macedonia,0,0,0,0
7151,2020-02-05,Macedonia,0,0,0,0
7152,2020-02-06,Macedonia,0,0,0,0
7153,2020-02-07,Macedonia,0,0,0,0
7154,2020-02-08,Macedonia,0,0,0,0
7155,2020-02-09,Macedonia,0,0,0,0
7156,2020-02-10,Macedonia,0,0,0,0
7157,2020-02-11,Macedonia,0,0,0,0
7158,2020-02-12,Macedonia,0,0,0,0
7159,2020-02-13,Macedonia,0,0,0,0
7160,2020-02-14,Macedonia,0,0,0,0
7161,2020-02-15,Macedonia,0,0,0,0
7162,2020-02-16,Macedonia,0,0,0,0
7163,2020-02-17,Macedonia,0,0,0,0
7164,2020-02-18,Macedonia,0,0,0,0
7165,2020-02-19,Macedonia,0,0,0,0
7166,2020-02-20,Macedonia,0,0,0,0
7167,2020-02-21,Macedonia,0,0,0,0
7168,2020-02-22,Macedonia,0,0,0,0
7169,2020-02-23,Macedonia,0,0,0,0
7170,2020-02-24,Macedonia,0,0,0,0
7171,2020-02-25,Macedonia,0,0,0,0
7172,2020-02-26,Macedonia,0,0,0,0
7173,2020-02-27,Macedonia,1,0,1,0
7174,2020-02-28,Macedonia,0,0,1,0
7175,2020-02-29,Macedonia,0,0,1,0
7176,2020-03-01,Macedonia,0,0,1,0
7177,2020-03-02,Macedonia,0,0,1,0
7178,2020-03-07,Macedonia,2,0,3,0
7179,2020-03-11,Macedonia,4,0,7,0
7180,2020-03-13,Macedonia,2,0,9,0
7181,2020-03-14,Macedonia,4,0,13,0
7182,2020-03-16,Macedonia,0,0,13,0
7183,2020-03-17,Macedonia,6,0,19,0
7184,2020-03-18,Macedonia,12,0,31,0
7185,2020-03-19,Macedonia,11,0,42,0
7186,2020-03-20,Macedonia,6,0,48,0
7187,2020-03-21,Macedonia,22,0,70,0
7188,2020-03-22,Macedonia,15,0,85,0
7189,2020-03-23,Macedonia,29,1,114,1
7190,2020-03-24,Macedonia,22,1,136,2
7191,2020-03-25,Macedonia,12,0,148,2
7192,2020-03-26,Macedonia,29,0,177,2
7193,2020-03-27,Macedonia,24,1,201,3
7194,2020-03-28,Macedonia,18,0,219,3
7195,2020-03-29,Macedonia,22,1,241,4
7196,2020-03-30,Macedonia,18,2,259,6
7197,2020-03-31,Macedonia,26,1,285,7
7198,2020-04-01,Macedonia,44,2,329,9
7199,2020-04-02,Macedonia,25,1,354,10
7200,2020-04-03,Macedonia,0,1,354,11
7201,2020-04-04,Macedonia,76,1,430,12
7202,2020-04-05,Macedonia,53,5,483,17
7203,2020-04-06,Macedonia,0,0,483,17
7204,2020-04-07,Macedonia,87,4,570,21
7205,2020-04-08,Macedonia,29,5,599,26
7206,2020-04-09,Macedonia,18,4,617,30
7207,2020-04-10,Macedonia,46,2,663,32
7208,2020-04-11,Macedonia,48,0,711,32
7209,2020-04-12,Macedonia,49,2,760,34
7210,2020-04-13,Macedonia,68,0,828,34
7211,2020-04-14,Macedonia,26,4,854,38
7212,2020-04-15,Macedonia,54,6,908,44
7213,2020-04-16,Macedonia,66,1,974,45
7214,2020-04-17,Macedonia,107,1,1081,46
7215,2020-04-18,Macedonia,36,3,1117,49
7216,2020-04-19,Macedonia,53,0,1170,49
7217,2020-04-20,Macedonia,37,2,1207,51
7218,2020-04-21,Macedonia,18,3,1225,54
7219,2020-04-22,Macedonia,6,1,1231,55
7220,2020-04-23,Macedonia,28,1,1259,56
7221,2020-03-21,Madagascar,3,0,3,0
7222,2020-03-22,Madagascar,0,0,3,0
7223,2020-03-23,Madagascar,0,0,3,0
7224,2020-03-24,Madagascar,14,0,17,0
7225,2020-03-25,Madagascar,2,0,19,0
7226,2020-03-26,Madagascar,0,0,19,0
7227,2020-03-27,Madagascar,4,0,23,0
7228,2020-03-28,Madagascar,1,0,24,0
7229,2020-03-29,Madagascar,4,0,28,0
7230,2020-03-30,Madagascar,9,0,37,0
7231,2020-03-31,Madagascar,7,0,44,0
7232,2020-04-01,Madagascar,2,0,46,0
7233,2020-04-02,Madagascar,8,0,54,0
7234,2020-04-03,Madagascar,5,0,59,0
7235,2020-04-04,Madagascar,6,0,65,0
7236,2020-04-05,Madagascar,6,0,71,0
7237,2020-04-06,Madagascar,1,0,72,0
7238,2020-04-07,Madagascar,5,0,77,0
7239,2020-04-08,Madagascar,8,0,85,0
7240,2020-04-09,Madagascar,8,0,93,0
7241,2020-04-10,Madagascar,0,0,93,0
7242,2020-04-11,Madagascar,9,0,102,0
7243,2020-04-12,Madagascar,0,0,102,0
7244,2020-04-13,Madagascar,4,0,106,0
7245,2020-04-14,Madagascar,0,0,106,0
7246,2020-04-15,Madagascar,2,0,108,0
7247,2020-04-16,Madagascar,2,0,110,0
7248,2020-04-17,Madagascar,1,0,111,0
7249,2020-04-18,Madagascar,6,0,117,0
7250,2020-04-19,Madagascar,0,0,117,0
7251,2020-04-20,Madagascar,4,0,121,0
7252,2020-04-21,Madagascar,0,0,121,0
7253,2020-04-22,Madagascar,0,0,121,0
7254,2020-04-23,Madagascar,0,0,121,0
7255,2020-04-03,Malawi,3,0,3,0
7256,2020-04-04,Malawi,0,0,3,0
7257,2020-04-05,Malawi,1,0,4,0
7258,2020-04-06,Malawi,0,0,4,0
7259,2020-04-07,Malawi,1,0,5,0
7260,2020-04-08,Malawi,3,1,8,1
7261,2020-04-09,Malawi,0,0,8,1
7262,2020-04-10,Malawi,0,0,8,1
7263,2020-04-11,Malawi,1,0,9,1
7264,2020-04-12,Malawi,3,1,12,2
7265,2020-04-13,Malawi,1,0,13,2
7266,2020-04-14,Malawi,3,0,16,2
7267,2020-04-15,Malawi,0,0,16,2
7268,2020-04-16,Malawi,0,0,16,2
7269,2020-04-17,Malawi,0,0,16,2
7270,2020-04-18,Malawi,1,0,17,2
7271,2020-04-19,Malawi,0,0,17,2
7272,2020-04-20,Malawi,0,0,17,2
7273,2020-04-21,Malawi,0,0,17,2
7274,2020-04-22,Malawi,1,0,18,2
7275,2020-04-23,Malawi,5,1,23,3
7276,2019-12-31,Malaysia,0,0,0,0
7277,2020-01-01,Malaysia,0,0,0,0
7278,2020-01-02,Malaysia,0,0,0,0
7279,2020-01-03,Malaysia,0,0,0,0
7280,2020-01-04,Malaysia,0,0,0,0
7281,2020-01-05,Malaysia,0,0,0,0
7282,2020-01-06,Malaysia,0,0,0,0
7283,2020-01-07,Malaysia,0,0,0,0
7284,2020-01-08,Malaysia,0,0,0,0
7285,2020-01-09,Malaysia,0,0,0,0
7286,2020-01-10,Malaysia,0,0,0,0
7287,2020-01-11,Malaysia,0,0,0,0
7288,2020-01-12,Malaysia,0,0,0,0
7289,2020-01-13,Malaysia,0,0,0,0
7290,2020-01-14,Malaysia,0,0,0,0
7291,2020-01-15,Malaysia,0,0,0,0
7292,2020-01-16,Malaysia,0,0,0,0
7293,2020-01-17,Malaysia,0,0,0,0
7294,2020-01-18,Malaysia,0,0,0,0
7295,2020-01-19,Malaysia,0,0,0,0
7296,2020-01-20,Malaysia,0,0,0,0
7297,2020-01-21,Malaysia,0,0,0,0
7298,2020-01-22,Malaysia,0,0,0,0
7299,2020-01-23,Malaysia,0,0,0,0
7300,2020-01-24,Malaysia,0,0,0,0
7301,2020-01-25,Malaysia,3,0,3,0
7302,2020-01-26,Malaysia,1,0,4,0
7303,2020-01-27,Malaysia,0,0,4,0
7304,2020-01-28,Malaysia,0,0,4,0
7305,2020-01-29,Malaysia,3,0,7,0
7306,2020-01-30,Malaysia,0,0,7,0
7307,2020-01-31,Malaysia,1,0,8,0
7308,2020-02-01,Malaysia,0,0,8,0
7309,2020-02-02,Malaysia,0,0,8,0
7310,2020-02-03,Malaysia,0,0,8,0
7311,2020-02-04,Malaysia,0,0,8,0
7312,2020-02-05,Malaysia,2,0,10,0
7313,2020-02-06,Malaysia,2,0,12,0
7314,2020-02-07,Malaysia,2,0,14,0
7315,2020-02-08,Malaysia,1,0,15,0
7316,2020-02-09,Malaysia,1,0,16,0
7317,2020-02-10,Malaysia,2,0,18,0
7318,2020-02-11,Malaysia,0,0,18,0
7319,2020-02-12,Malaysia,0,0,18,0
7320,2020-02-13,Malaysia,0,0,18,0
7321,2020-02-14,Malaysia,1,0,19,0
7322,2020-02-15,Malaysia,2,0,21,0
7323,2020-02-16,Malaysia,1,0,22,0
7324,2020-02-17,Malaysia,0,0,22,0
7325,2020-02-18,Malaysia,0,0,22,0
7326,2020-02-19,Malaysia,0,0,22,0
7327,2020-02-20,Malaysia,0,0,22,0
7328,2020-02-21,Malaysia,0,0,22,0
7329,2020-02-22,Malaysia,0,0,22,0
7330,2020-02-23,Malaysia,0,0,22,0
7331,2020-02-24,Malaysia,0,0,22,0
7332,2020-02-25,Malaysia,0,0,22,0
7333,2020-02-26,Malaysia,0,0,22,0
7334,2020-02-27,Malaysia,0,0,22,0
7335,2020-02-28,Malaysia,1,0,23,0
7336,2020-02-29,Malaysia,2,0,25,0
7337,2020-03-01,Malaysia,0,0,25,0
7338,2020-03-02,Malaysia,4,0,29,0
7339,2020-03-04,Malaysia,7,0,36,0
7340,2020-03-05,Malaysia,14,0,50,0
7341,2020-03-06,Malaysia,0,0,50,0
7342,2020-03-07,Malaysia,33,0,83,0
7343,2020-03-08,Malaysia,10,0,93,0
7344,2020-03-09,Malaysia,6,0,99,0
7345,2020-03-10,Malaysia,18,0,117,0
7346,2020-03-11,Malaysia,12,0,129,0
7347,2020-03-12,Malaysia,20,0,149,0
7348,2020-03-13,Malaysia,9,0,158,0
7349,2020-03-14,Malaysia,39,0,197,0
7350,2020-03-15,Malaysia,41,0,238,0
7351,2020-03-16,Malaysia,190,0,428,0
7352,2020-03-17,Malaysia,125,0,553,0
7353,2020-03-18,Malaysia,120,2,673,2
7354,2020-03-19,Malaysia,117,0,790,2
7355,2020-03-20,Malaysia,110,0,900,2
7356,2020-03-21,Malaysia,130,0,1030,2
7357,2020-03-22,Malaysia,153,2,1183,4
7358,2020-03-23,Malaysia,123,6,1306,10
7359,2020-03-24,Malaysia,212,4,1518,14
7360,2020-03-25,Malaysia,106,1,1624,15
7361,2020-03-26,Malaysia,172,4,1796,19
7362,2020-03-27,Malaysia,235,4,2031,23
7363,2020-03-28,Malaysia,130,3,2161,26
7364,2020-03-29,Malaysia,159,1,2320,27
7365,2020-03-30,Malaysia,150,7,2470,34
7366,2020-03-31,Malaysia,156,3,2626,37
7367,2020-04-01,Malaysia,140,6,2766,43
7368,2020-04-02,Malaysia,142,2,2908,45
7369,2020-04-03,Malaysia,208,5,3116,50
7370,2020-04-04,Malaysia,217,3,3333,53
7371,2020-04-05,Malaysia,150,4,3483,57
7372,2020-04-06,Malaysia,179,4,3662,61
7373,2020-04-07,Malaysia,131,1,3793,62
7374,2020-04-08,Malaysia,170,1,3963,63
7375,2020-04-09,Malaysia,156,2,4119,65
7376,2020-04-10,Malaysia,109,2,4228,67
7377,2020-04-11,Malaysia,118,3,4346,70
7378,2020-04-12,Malaysia,184,3,4530,73
7379,2020-04-13,Malaysia,153,3,4683,76
7380,2020-04-14,Malaysia,134,1,4817,77
7381,2020-04-15,Malaysia,170,5,4987,82
7382,2020-04-16,Malaysia,85,1,5072,83
7383,2020-04-17,Malaysia,110,1,5182,84
7384,2020-04-18,Malaysia,69,2,5251,86
7385,2020-04-19,Malaysia,54,2,5305,88
7386,2020-04-20,Malaysia,84,1,5389,89
7387,2020-04-21,Malaysia,36,0,5425,89
7388,2020-04-22,Malaysia,57,3,5482,92
7389,2020-04-23,Malaysia,50,1,5532,93
7390,2020-03-08,Maldives,2,0,2,0
7391,2020-03-09,Maldives,2,0,4,0
7392,2020-03-11,Maldives,2,0,6,0
7393,2020-03-12,Maldives,2,0,8,0
7394,2020-03-14,Maldives,1,0,9,0
7395,2020-03-15,Maldives,0,0,9,0
7396,2020-03-16,Maldives,4,0,13,0
7397,2020-03-17,Maldives,0,0,13,0
7398,2020-03-18,Maldives,0,0,13,0
7399,2020-03-19,Maldives,0,0,13,0
7400,2020-03-20,Maldives,0,0,13,0
7401,2020-03-21,Maldives,0,0,13,0
7402,2020-03-22,Maldives,0,0,13,0
7403,2020-03-23,Maldives,0,0,13,0
7404,2020-03-24,Maldives,0,0,13,0
7405,2020-03-25,Maldives,0,0,13,0
7406,2020-03-26,Maldives,0,0,13,0
7407,2020-03-27,Maldives,0,0,13,0
7408,2020-03-28,Maldives,1,0,14,0
7409,2020-03-29,Maldives,2,0,16,0
7410,2020-03-30,Maldives,1,0,17,0
7411,2020-03-31,Maldives,0,0,17,0
7412,2020-04-01,Maldives,1,0,18,0
7413,2020-04-02,Maldives,1,0,19,0
7414,2020-04-03,Maldives,0,0,19,0
7415,2020-04-04,Maldives,0,0,19,0
7416,2020-04-05,Maldives,0,0,19,0
7417,2020-04-06,Maldives,0,0,19,0
7418,2020-04-07,Maldives,0,0,19,0
7419,2020-04-08,Maldives,0,0,19,0
7420,2020-04-09,Maldives,0,0,19,0
7421,2020-04-10,Maldives,0,0,19,0
7422,2020-04-11,Maldives,0,0,19,0
7423,2020-04-12,Maldives,0,0,19,0
7424,2020-04-13,Maldives,1,0,20,0
7425,2020-04-14,Maldives,0,0,20,0
7426,2020-04-15,Maldives,1,0,21,0
7427,2020-04-16,Maldives,0,0,21,0
7428,2020-04-17,Maldives,4,0,25,0
7429,2020-04-18,Maldives,4,0,29,0
7430,2020-04-19,Maldives,6,0,35,0
7431,2020-04-20,Maldives,17,0,52,0
7432,2020-04-21,Maldives,17,0,69,0
7433,2020-04-22,Maldives,16,0,85,0
7434,2020-04-23,Maldives,0,0,85,0
7435,2020-03-26,Mali,2,0,2,0
7436,2020-03-27,Mali,2,0,4,0
7437,2020-03-28,Mali,0,0,4,0
7438,2020-03-29,Mali,5,0,9,0
7439,2020-03-30,Mali,9,0,18,0
7440,2020-03-31,Mali,0,0,18,0
7441,2020-04-01,Mali,0,1,18,1
7442,2020-04-02,Mali,10,0,28,1
7443,2020-04-03,Mali,8,2,36,3
7444,2020-04-04,Mali,3,0,39,3
7445,2020-04-05,Mali,2,0,41,3
7446,2020-04-06,Mali,4,2,45,5
7447,2020-04-07,Mali,2,0,47,5
7448,2020-04-08,Mali,9,0,56,5
7449,2020-04-09,Mali,3,2,59,7
7450,2020-04-10,Mali,0,0,59,7
7451,2020-04-11,Mali,28,0,87,7
7452,2020-04-12,Mali,18,2,105,9
7453,2020-04-13,Mali,11,0,116,9
7454,2020-04-14,Mali,7,1,123,10
7455,2020-04-15,Mali,21,3,144,13
7456,2020-04-16,Mali,4,0,148,13
7457,2020-04-17,Mali,23,0,171,13
7458,2020-04-18,Mali,19,0,190,13
7459,2020-04-19,Mali,26,0,216,13
7460,2020-04-20,Mali,8,1,224,14
7461,2020-04-21,Mali,22,0,246,14
7462,2020-04-22,Mali,12,0,258,14
7463,2020-04-23,Mali,35,3,293,17
7464,2020-03-08,Malta,3,0,3,0
7465,2020-03-10,Malta,1,0,4,0
7466,2020-03-12,Malta,2,0,6,0
7467,2020-03-13,Malta,3,0,9,0
7468,2020-03-14,Malta,3,0,12,0
7469,2020-03-15,Malta,6,0,18,0
7470,2020-03-16,Malta,3,0,21,0
7471,2020-03-17,Malta,9,0,30,0
7472,2020-03-18,Malta,8,0,38,0
7473,2020-03-19,Malta,10,0,48,0
7474,2020-03-20,Malta,5,0,53,0
7475,2020-03-21,Malta,11,0,64,0
7476,2020-03-22,Malta,9,0,73,0
7477,2020-03-23,Malta,17,0,90,0
7478,2020-03-24,Malta,17,0,107,0
7479,2020-03-25,Malta,13,0,120,0
7480,2020-03-26,Malta,9,0,129,0
7481,2020-03-27,Malta,5,0,134,0
7482,2020-03-28,Malta,5,0,139,0
7483,2020-03-29,Malta,10,0,149,0
7484,2020-03-30,Malta,2,0,151,0
7485,2020-03-31,Malta,5,0,156,0
7486,2020-04-01,Malta,11,0,167,0
7487,2020-04-02,Malta,21,0,188,0
7488,2020-04-03,Malta,7,0,195,0
7489,2020-04-04,Malta,7,0,202,0
7490,2020-04-05,Malta,11,0,213,0
7491,2020-04-06,Malta,21,0,234,0
7492,2020-04-07,Malta,7,0,241,0
7493,2020-04-08,Malta,52,0,293,0
7494,2020-04-09,Malta,6,1,299,1
7495,2020-04-10,Malta,38,1,337,2
7496,2020-04-11,Malta,13,0,350,2
7497,2020-04-12,Malta,20,1,370,3
7498,2020-04-13,Malta,8,0,378,3
7499,2020-04-14,Malta,6,0,384,3
7500,2020-04-15,Malta,9,0,393,3
7501,2020-04-16,Malta,6,0,399,3
7502,2020-04-17,Malta,13,0,412,3
7503,2020-04-18,Malta,10,0,422,3
7504,2020-04-19,Malta,4,0,426,3
7505,2020-04-20,Malta,1,0,427,3
7506,2020-04-21,Malta,4,0,431,3
7507,2020-04-22,Malta,12,0,443,3
7508,2020-04-23,Malta,1,0,444,3
7509,2020-03-15,Mauritania,1,0,1,0
7510,2020-03-16,Mauritania,0,0,1,0
7511,2020-03-17,Mauritania,0,0,1,0
7512,2020-03-18,Mauritania,0,0,1,0
7513,2020-03-19,Mauritania,0,0,1,0
7514,2020-03-20,Mauritania,1,0,2,0
7515,2020-03-21,Mauritania,0,0,2,0
7516,2020-03-22,Mauritania,0,0,2,0
7517,2020-03-23,Mauritania,0,0,2,0
7518,2020-03-24,Mauritania,0,0,2,0
7519,2020-03-25,Mauritania,0,0,2,0
7520,2020-03-26,Mauritania,0,0,2,0
7521,2020-03-27,Mauritania,1,0,3,0
7522,2020-03-28,Mauritania,0,0,3,0
